URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDigitsInURL,DigitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,IsLegit
25,18,0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
24,17,0,3,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
23,14,0,3,0,0,0,0.0,13,0.565,0,0.0,0,0,0,2,0.087,1,0
72,25,0,2,2,0,0,0.0,56,0.778,4,0.056,0,0,0,5,0.069,0,0
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
26,19,0,4,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
30,23,0,2,1,0,0,0.0,19,0.633,1,0.033,0,0,0,3,0.1,0,0
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
56,47,0,2,2,0,0,0.0,21,0.375,19,0.339,0,0,0,8,0.143,1,0
30,23,0,2,1,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
37,28,0,3,1,0,0,0.0,23,0.622,3,0.081,0,0,0,3,0.081,1,0
19,12,0,3,1,0,0,0.0,5,0.263,2,0.105,0,0,0,1,0.053,0,0
35,28,0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
39,30,0,3,2,0,0,0.0,24,0.615,0,0.0,0,0,0,3,0.077,1,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
33,25,0,3,1,0,0,0.0,16,0.485,6,0.182,0,0,0,3,0.091,1,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
30,24,0,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,0
211,12,0,2,1,0,0,0.0,123,0.583,61,0.289,1,1,0,17,0.09,1,0
35,26,0,3,1,0,0,0.0,20,0.571,3,0.086,0,0,0,4,0.114,1,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
38,22,0,3,1,0,0,0.0,24,0.632,2,0.053,0,0,0,4,0.105,1,0
56,24,0,3,2,0,0,0.0,33,0.589,7,0.125,0,0,0,8,0.143,1,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
19,13,0,3,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
18,11,0,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1
17,10,0,2,1,0,0,0.0,2,0.118,2,0.118,0,0,0,1,0.059,1,1
33,25,0,2,1,0,0,0.0,19,0.576,4,0.121,0,0,0,3,0.091,0,0
26,20,0,2,2,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
41,33,0,3,1,0,0,0.0,17,0.415,14,0.341,0,0,0,2,0.049,1,0
42,33,0,3,1,0,0,0.0,30,0.714,0,0.0,0,0,0,4,0.095,1,0
33,25,0,3,1,0,0,0.0,16,0.485,6,0.182,0,0,0,3,0.091,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
39,31,0,3,1,0,0,0.0,29,0.744,0,0.0,0,0,0,3,0.077,0,0
63,42,0,2,1,0,0,0.0,44,0.698,7,0.111,0,0,0,5,0.079,0,0
56,17,0,2,1,0,0,0.0,41,0.732,0,0.0,0,0,0,7,0.125,1,0
22,11,0,2,1,0,0,0.0,11,0.5,0,0.0,0,0,0,3,0.136,1,0
23,16,0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
50,23,0,3,0,0,0,0.0,37,0.74,0,0.0,0,0,0,5,0.1,1,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
26,20,0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,0
29,22,0,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
40,8,0,2,0,0,0,0.0,27,0.675,0,0.0,0,0,0,5,0.125,1,0
40,33,0,2,2,0,0,0.0,26,0.65,3,0.075,0,0,0,3,0.075,1,0
31,24,0,2,1,0,0,0.0,13,0.419,9,0.29,0,0,0,2,0.065,0,0
31,21,0,2,2,0,0,0.0,17,0.548,2,0.065,0,0,0,5,0.161,0,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
26,19,0,3,1,0,0,0.0,11,0.423,2,0.077,0,0,0,1,0.038,1,1
79,23,0,3,1,0,0,0.0,53,0.671,12,0.152,0,1,0,5,0.076,1,0
32,25,0,3,1,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,1
34,27,0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,1
27,21,0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
30,23,0,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,1
32,26,0,2,3,0,0,0.0,18,0.562,0,0.0,0,0,0,3,0.094,0,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
29,22,0,2,1,0,0,0.0,12,0.414,4,0.138,0,0,0,1,0.034,1,1
53,44,0,2,1,0,0,0.0,41,0.774,0,0.0,0,0,0,4,0.075,1,0
125,23,0,4,1,0,0,0.0,83,0.664,20,0.16,0,0,0,10,0.08,1,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
24,17,0,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
193,11,0,2,0,0,0,0.0,95,0.492,79,0.409,3,1,0,7,0.057,1,0
23,17,0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,0
88,15,0,2,1,0,0,0.0,65,0.739,11,0.125,0,0,0,4,0.045,1,0
101,7,0,2,0,0,0,0.0,76,0.752,12,0.119,0,0,0,5,0.05,1,0
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
48,39,0,2,2,0,0,0.0,32,0.667,4,0.083,0,0,0,4,0.083,1,0
38,32,0,2,3,0,0,0.0,23,0.605,1,0.026,0,0,0,3,0.079,0,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
34,28,0,3,3,0,0,0.0,20,0.588,0,0.0,0,0,0,3,0.088,0,0
30,24,0,3,2,0,0,0.0,17,0.567,0,0.0,0,0,0,2,0.067,0,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
26,19,0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,0
45,36,0,3,1,0,0,0.0,31,0.689,3,0.067,0,0,0,3,0.067,1,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
89,19,0,2,1,0,0,0.0,47,0.528,23,0.258,0,0,0,11,0.124,1,0
26,19,0,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
30,23,0,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,0
26,20,0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
25,18,0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,0
21,15,0,3,1,0,0,0.0,5,0.238,4,0.19,0,0,0,1,0.048,0,0
61,20,0,3,1,0,0,0.0,42,0.689,4,0.066,0,0,0,7,0.115,1,0
51,25,0,3,0,0,0,0.0,38,0.745,0,0.0,0,0,0,5,0.098,1,0
25,18,0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
24,17,0,2,3,0,0,0.0,9,0.375,0,0.0,0,0,0,3,0.125,1,1
89,29,0,2,1,0,0,0.0,67,0.753,0,0.0,1,1,0,12,0.157,1,0
35,29,0,3,2,0,0,0.0,17,0.486,5,0.143,0,0,0,2,0.057,0,0
42,34,0,3,1,0,0,0.0,18,0.429,14,0.333,0,0,0,2,0.048,1,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
24,18,0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
25,18,0,2,3,0,0,0.0,10,0.4,0,0.0,0,0,0,3,0.12,1,1
21,14,0,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1
28,21,0,2,1,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
44,36,0,2,4,0,0,0.0,28,0.636,0,0.0,0,0,0,5,0.114,0,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
25,18,0,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,0
35,28,0,2,1,0,0,0.0,16,0.457,8,0.229,0,0,0,3,0.086,1,0
44,36,0,2,4,0,0,0.0,28,0.636,0,0.0,0,0,0,5,0.114,0,0
53,30,0,2,1,0,0,0.0,40,0.755,0,0.0,0,0,0,6,0.113,0,0
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
30,22,0,3,1,0,0,0.0,18,0.6,1,0.033,0,0,0,3,0.1,1,0
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
45,36,0,3,1,0,0,0.0,31,0.689,0,0.0,0,0,0,6,0.133,1,0
25,18,0,3,2,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,0
36,28,0,3,1,0,0,0.0,25,0.694,0,0.0,0,0,0,3,0.083,1,0
30,14,0,5,1,0,0,0.0,19,0.633,0,0.0,0,0,0,4,0.133,0,0
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
76,35,0,2,1,0,0,0.0,60,0.789,0,0.0,0,0,0,8,0.105,1,0
17,11,0,2,1,0,0,0.0,5,0.294,0,0.0,0,0,0,1,0.059,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
27,20,0,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0
24,18,0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,0
31,25,0,3,2,0,0,0.0,16,0.516,2,0.065,0,0,0,2,0.065,0,0
25,18,0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
36,27,0,3,2,0,0,0.0,11,0.306,10,0.278,0,0,0,7,0.194,1,0
89,16,0,4,1,0,0,0.0,64,0.719,13,0.146,0,0,0,4,0.045,1,0
35,28,0,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
25,18,0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
28,21,0,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1
23,16,0,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1
22,15,0,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1
27,21,0,3,2,0,0,0.0,12,0.444,1,0.037,0,0,0,3,0.111,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
31,23,0,2,1,0,0,0.0,21,0.677,0,0.0,0,0,0,3,0.097,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
18,11,0,2,1,0,0,0.0,6,0.333,0,0.0,0,0,0,1,0.056,0,0
37,28,0,3,1,0,0,0.0,19,0.514,6,0.162,0,0,0,4,0.108,1,0
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
24,17,0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
27,18,0,3,1,0,0,0.0,15,0.556,1,0.037,0,0,0,3,0.111,1,0
38,19,0,3,1,0,0,0.0,27,0.711,0,0.0,0,0,0,4,0.105,0,0
44,10,0,2,0,0,0,0.0,28,0.636,3,0.068,0,0,0,5,0.114,1,0
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
21,15,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,2,0.095,0,0
24,17,0,2,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,0
24,16,0,2,1,0,0,0.0,14,0.583,0,0.0,0,0,0,2,0.083,1,0
29,20,0,3,1,0,0,0.0,18,0.621,0,0.0,0,0,0,3,0.103,1,0
27,21,0,3,2,0,0,0.0,13,0.481,0,0.0,0,0,0,3,0.111,0,0
27,20,0,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
37,29,0,2,2,0,0,0.0,25,0.676,0,0.0,0,0,0,4,0.108,1,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
37,30,0,3,3,0,0,0.0,21,0.568,0,0.0,0,0,0,4,0.108,1,0
62,45,0,3,2,0,0,0.0,36,0.581,10,0.161,0,0,0,9,0.145,0,0
35,28,0,2,2,0,0,0.0,22,0.629,0,0.0,0,0,0,2,0.057,0,0
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
52,44,0,3,1,0,0,0.0,26,0.5,14,0.269,0,0,0,4,0.077,1,0
26,19,0,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1
32,26,0,3,1,0,0,0.0,20,0.625,0,0.0,0,0,0,1,0.031,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
32,22,0,2,0,0,0,0.0,23,0.719,0,0.0,0,0,0,2,0.062,0,0
26,19,0,2,2,0,0,0.0,11,0.423,1,0.038,0,0,0,2,0.077,1,1
28,19,0,3,1,0,0,0.0,15,0.536,2,0.071,0,0,0,3,0.107,1,0
71,39,0,3,6,0,0,0.0,48,0.676,1,0.014,0,0,0,10,0.141,1,0
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
22,15,0,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1
20,14,0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,2,0.1,0,0
62,15,0,3,0,0,0,0.0,46,0.742,0,0.0,1,0,0,7,0.129,1,0
472,13,1,2,2,0,0,0.0,309,0.655,98,0.208,10,1,15,32,0.123,1,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
20,13,0,4,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
43,34,0,3,1,0,0,0.0,24,0.558,6,0.14,0,0,0,5,0.116,1,0
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
25,18,0,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
80,34,0,3,0,0,0,0.0,61,0.762,4,0.05,0,0,0,7,0.087,1,0
23,16,0,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1
40,32,0,3,1,0,0,0.0,28,0.7,0,0.0,0,0,0,5,0.125,0,0
21,15,0,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
30,22,0,3,1,0,0,0.0,14,0.467,6,0.2,0,0,0,2,0.067,1,0
17,11,0,2,1,0,0,0.0,5,0.294,0,0.0,0,0,0,1,0.059,0,0
29,22,0,2,1,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1
30,22,0,4,1,0,0,0.0,13,0.433,6,0.2,0,0,0,3,0.1,1,0
29,22,0,2,2,0,0,0.0,14,0.483,0,0.0,0,0,0,3,0.103,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
22,16,0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
29,22,0,2,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
20,14,0,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
28,20,0,3,1,0,0,0.0,18,0.643,0,0.0,0,0,0,2,0.071,1,0
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
35,28,0,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,1
37,28,0,3,1,0,0,0.0,23,0.622,3,0.081,0,0,0,3,0.081,1,0
49,41,0,2,1,0,0,0.0,23,0.469,15,0.306,0,0,0,4,0.082,0,0
39,31,0,3,1,0,0,0.0,27,0.692,0,0.0,0,0,0,4,0.103,1,0
29,22,0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1
83,7,0,2,0,0,0,0.0,65,0.783,5,0.06,0,0,0,5,0.06,1,0
22,16,0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0
35,28,0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
19,12,0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1
33,25,0,3,1,0,0,0.0,19,0.576,4,0.121,0,0,0,2,0.061,1,0
17,10,0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
20,13,0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
253,12,1,2,2,0,0,0.0,161,0.636,36,0.142,5,3,0,25,0.13,1,0
33,26,0,3,1,0,0,0.0,17,0.515,1,0.03,0,0,0,3,0.091,1,1
17,10,0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,1
28,19,0,3,1,0,0,0.0,14,0.5,1,0.036,0,0,0,5,0.179,1,0
28,21,0,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
52,39,0,3,3,0,0,0.0,34,0.654,0,0.0,0,0,0,7,0.135,0,0
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
23,16,0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
44,16,0,3,0,0,0,0.0,28,0.636,4,0.091,0,0,0,4,0.091,1,0
39,32,0,3,4,0,0,0.0,20,0.513,4,0.103,0,0,0,4,0.103,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
30,18,0,3,1,0,0,0.0,17,0.567,1,0.033,1,1,0,3,0.167,0,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
55,47,0,4,4,0,0,0.0,35,0.636,4,0.073,0,0,0,5,0.091,0,0
40,32,0,3,4,0,0,0.0,19,0.475,5,0.125,0,0,0,5,0.125,0,0
27,20,0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1
22,15,0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
27,20,0,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1
37,29,0,3,1,0,0,0.0,27,0.73,0,0.0,0,0,0,3,0.081,0,0
20,14,0,4,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,0
35,28,0,2,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1
24,17,0,3,1,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
28,21,0,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,1
22,15,0,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1
23,16,0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1
24,18,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,2,0.083,0,0
22,16,0,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0
24,17,0,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
38,31,0,3,1,0,0,0.0,25,0.658,0,0.0,0,0,0,1,0.026,1,1
71,49,0,3,3,0,0,0.0,45,0.634,10,0.141,0,0,0,8,0.113,1,0
167,15,0,3,1,0,0,0.0,123,0.737,17,0.102,3,1,0,15,0.114,1,0
20,13,0,2,1,0,0,0.0,5,0.25,3,0.15,0,0,0,1,0.05,0,0
38,29,0,4,1,0,0,0.0,25,0.658,0,0.0,0,0,0,5,0.132,1,0
28,19,0,3,1,0,0,0.0,17,0.607,0,0.0,0,0,0,3,0.107,1,0
31,25,0,3,1,0,0,0.0,15,0.484,3,0.097,0,0,0,2,0.065,0,0
24,17,0,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,1
24,17,0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1
28,22,0,3,2,0,0,0.0,15,0.536,0,0.0,0,0,0,2,0.071,0,0
31,23,0,3,1,0,0,0.0,18,0.581,2,0.065,0,0,0,3,0.097,1,0
18,11,0,2,1,0,0,0.0,6,0.333,0,0.0,0,0,0,1,0.056,0,0
86,13,0,3,0,0,0,0.0,63,0.733,1,0.012,1,1,0,12,0.163,1,0
32,25,0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1
27,20,0,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1
31,25,0,3,2,0,0,0.0,18,0.581,0,0.0,0,0,0,2,0.065,0,0
27,20,0,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1
31,24,0,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,1
33,25,0,3,1,0,0,0.0,20,0.606,3,0.091,0,0,0,2,0.061,1,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
52,30,0,2,1,0,0,0.0,39,0.75,0,0.0,0,0,0,5,0.096,1,0
26,19,0,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,0
30,23,0,3,2,0,0,0.0,17,0.567,0,0.0,0,0,0,2,0.067,0,0
22,6,0,2,0,0,0,0.0,9,0.409,3,0.136,0,0,0,2,0.091,1,0
30,23,0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
30,23,0,2,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1
21,14,0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1
26,19,0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1
85,76,0,3,2,0,0,0.0,63,0.741,9,0.106,0,0,0,5,0.059,1,0
37,28,0,2,2,0,0,0.0,25,0.676,0,0.0,0,0,0,4,0.108,1,0
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
25,18,0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1
22,15,0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0
21,14,0,3,1,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1
27,20,0,2,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,0
21,15,0,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0
33,26,0,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1
31,6,0,2,0,0,0,0.0,19,0.613,3,0.097,0,0,0,2,0.065,0,0
27,20,0,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1
20,13,0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,1
28,21,0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1
