URLLength,DomainLength,IsDomainIP,CharContinuationRate,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDigitsInURL,DigitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpecialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,URLTitleMatchScore,HasFavicon,Robots,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,IsLegit
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,801,205,1,100.0,0,0,2,53,0,47,1
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,3255,32025,1,0.0,0,0,39,81,0,45,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1617,2677,1,100.0,1,0,28,59,0,16,1
28,22,0,0.6,2,3,0,0,0.0,14,0.5,0,0.0,0,0,0,3,0.107,0,2,36,0,0.0,0,0,0,0,0,0,0
25,19,0,0.583333333,2,2,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,8,41,1,0.0,0,0,0,0,0,0,0
23,16,0,1.0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,520,899,1,100.0,1,0,4,1,0,18,1
22,16,0,0.75,3,2,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,2,32,0,0.0,0,0,0,0,0,0,0
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,994,1925,1,80.0,1,1,11,106,6,107,1
24,16,0,0.75,3,1,0,0,0.0,14,0.583,0,0.0,0,0,0,2,0.083,1,108,8125,1,0.0,0,0,0,0,0,3,0
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,8175,15294,1,100.0,1,0,12,111,0,13,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,190,1372,1,100.0,1,1,6,8,0,27,1
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,946,1550,1,0.0,1,0,9,60,7,54,1
47,39,0,0.228571429,3,2,0,0,0.0,28,0.596,4,0.085,0,0,0,7,0.149,1,151,4168,1,0.0,1,0,0,1,0,1,0
25,18,0,1.0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,373,891,1,100.0,0,0,12,96,3,7,1
17,11,0,0.666666667,3,1,0,0,0.0,4,0.235,1,0.059,0,0,0,1,0.059,0,14,221,0,0.0,0,0,1,0,0,1,0
19,12,0,1.0,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,883,6307,1,100.0,0,0,26,125,19,102,1
24,17,0,1.0,3,1,0,0,0.0,8,0.333,3,0.125,0,0,0,1,0.042,1,1278,1137,1,100.0,0,0,6,101,3,10,1
23,17,0,1.0,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,2,32,0,0.0,0,0,0,0,0,0,0
31,10,0,0.8,4,0,0,0,0.0,16,0.516,2,0.065,0,0,0,5,0.161,1,128,282,1,0.0,1,0,0,0,0,2,0
22,16,0,0.75,3,2,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,2,32,0,0.0,0,0,0,0,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,422,391,1,100.0,1,0,24,59,2,63,1
22,15,0,0.857142857,3,1,0,0,0.0,8,0.364,1,0.045,0,0,0,1,0.045,1,240,212,1,100.0,0,0,10,13,0,13,1
46,38,0,0.529411765,3,1,0,0,0.0,23,0.5,10,0.217,0,0,0,5,0.109,1,108,8125,1,0.0,0,0,0,0,0,3,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2532,30298,1,0.0,1,1,47,172,0,203,1
25,18,0,1.0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2616,2501,1,100.0,0,1,31,242,2,261,1
88,79,0,0.236842105,2,2,0,0,0.0,64,0.727,11,0.125,0,0,0,5,0.057,1,4,116,0,0.0,0,0,0,0,0,1,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2622,1633,1,100.0,1,0,21,175,1,30,1
93,20,0,0.571428571,5,1,0,0,0.0,68,0.731,13,0.14,0,0,0,4,0.043,1,2,101,0,0.0,0,0,0,0,0,0,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,8763,5819,1,100.0,1,0,43,882,3,60,1
39,31,0,0.740740741,3,1,0,0,0.0,29,0.744,0,0.0,0,0,0,2,0.051,1,36,7508,1,0.0,0,0,1,0,0,0,0
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1524,2528,1,100.0,1,1,32,99,2,107,1
45,36,0,0.75,3,1,0,0,0.0,34,0.756,0,0.0,0,0,0,3,0.067,1,15,155,1,0.0,0,0,0,0,0,0,0
16,9,0,1.0,2,0,0,0,0.0,8,0.5,0,0.0,0,0,0,1,0.062,0,3,162,0,0.0,0,0,0,0,0,0,0
24,17,0,0.555555556,3,1,0,0,0.0,10,0.417,1,0.042,0,0,0,1,0.042,1,3688,4085,1,100.0,1,0,9,195,0,235,1
26,18,0,0.428571429,3,1,0,0,0.0,15,0.577,0,0.0,0,0,0,3,0.115,1,2,517,1,0.0,0,0,1,0,0,1,0
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,443,1911,1,100.0,1,1,20,44,0,54,1
25,19,0,1.0,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,8,38,1,81.81818182,0,0,0,0,0,0,0
29,22,0,0.571428571,3,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,1659,1650,1,0.0,1,1,15,28,0,150,1
25,18,0,0.818181818,2,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,7548,12044,1,100.0,1,1,4,615,5,43,1
21,14,0,1.0,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,3361,9790,1,100.0,1,1,7,77,1,145,1
23,16,0,1.0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1596,892,1,0.0,0,1,18,219,1,196,1
37,29,0,0.423076923,2,2,0,0,0.0,22,0.595,4,0.108,0,0,0,4,0.108,0,11,78,1,0.0,0,0,0,0,0,1,0
83,39,0,0.314285714,3,1,0,0,0.0,49,0.59,15,0.181,0,1,0,10,0.133,1,68,216018,1,0.0,1,0,3,3,2,2,0
29,23,0,1.0,3,1,0,0,0.0,17,0.586,0,0.0,0,0,0,1,0.034,0,9,123,1,100.0,0,0,1,0,0,0,0
31,25,0,0.647058824,3,2,0,0,0.0,18,0.581,0,0.0,0,0,0,2,0.065,0,2,51,0,0.0,0,0,0,0,0,0,0
43,35,0,0.366666667,4,2,0,0,0.0,20,0.465,8,0.186,0,0,0,8,0.186,0,9,52,1,0.0,0,0,0,0,0,0,0
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1281,1743,1,100.0,0,0,23,152,0,199,1
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,292,396,1,100.0,1,0,8,1,0,5,1
25,18,0,0.727272727,2,1,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,1614,2665,1,100.0,1,0,2,122,0,25,1
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,957,485,1,100.0,1,0,3,0,0,6,1
20,14,0,1.0,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,2,30,0,0.0,0,0,0,0,0,0,0
28,21,0,1.0,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,927,4767,1,0.0,1,0,14,97,1,24,1
28,22,0,0.538461538,4,2,0,0,0.0,15,0.536,0,0.0,0,0,0,2,0.071,0,8,41,1,0.0,0,0,0,0,0,0,0
25,18,0,0.363636364,2,3,0,0,0.0,10,0.4,0,0.0,0,0,0,3,0.12,1,1633,4370,1,0.0,1,0,6,95,0,111,1
30,11,0,1.0,3,0,0,0,0.0,19,0.633,0,0.0,0,0,0,3,0.1,1,9,81,1,100.0,0,0,0,1,0,1,0
28,21,0,1.0,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,2,37,0,0.0,0,0,0,0,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,367,214,1,100.0,0,0,9,5,0,48,1
34,25,0,0.619047619,3,1,0,0,0.0,22,0.647,1,0.029,0,0,0,3,0.088,1,108,8125,1,0.0,0,0,0,0,0,3,0
88,19,0,0.6875,2,1,0,0,0.0,45,0.511,24,0.273,0,0,0,11,0.125,1,2,109622,1,0.0,1,1,1,0,0,1,0
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1098,6132,1,100.0,0,1,45,67,3,72,1
24,17,0,0.7,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,811,957,1,0.0,0,0,7,118,6,25,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2679,16129,1,100.0,1,0,15,119,0,29,1
23,16,0,1.0,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,3465,15194,1,88.88888889,0,1,21,357,4,397,1
54,46,0,0.394736842,3,3,0,0,0.0,37,0.685,0,0.0,0,0,0,6,0.111,0,2,537,0,0.0,1,0,1,0,0,0,0
25,18,0,0.727272727,2,2,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,14,654,1,0.0,0,0,2,0,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,698,9747,1,100.0,0,1,16,71,1,69,1
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,681,513,1,100.0,1,0,10,77,9,96,1
24,15,0,0.545454545,3,1,0,0,0.0,13,0.542,0,0.0,0,0,0,3,0.125,1,106,2436,1,0.0,0,1,0,1,0,1,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,444,623,1,100.0,0,0,5,95,2,97,1
40,34,0,0.346153846,3,2,0,0,0.0,25,0.625,0,0.0,0,0,0,4,0.1,0,2,50,0,0.0,0,0,0,0,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1334,9381,1,100.0,1,1,11,252,5,252,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,443,8047,1,100.0,0,1,12,46,1,53,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,6222,14943,1,100.0,1,1,11,64,22,14,1
25,19,0,1.0,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,9,105,1,100.0,0,0,0,0,0,1,0
529,22,0,0.636363636,6,1,0,0,0.0,452,0.854,57,0.108,1,1,0,6,0.015,1,2,538,0,0.196463654,0,0,0,0,0,0,0
22,15,0,0.857142857,3,1,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,340,476,1,100.0,1,0,6,1,0,7,1
21,15,0,1.0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,20,209,1,87.5,0,0,0,0,0,0,0
94,12,0,1.0,3,0,0,0,0.0,73,0.777,5,0.053,1,1,0,6,0.085,1,173,1903,1,100.0,1,0,5,24,0,25,0
20,14,0,1.0,3,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,2,30,0,0.0,0,0,0,0,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,245,747,1,100.0,1,0,9,34,1,13,1
55,47,0,0.181818182,2,2,0,0,0.0,24,0.436,16,0.291,0,0,0,7,0.127,1,198,869,1,0.0,0,0,0,0,0,2,0
46,40,0,0.305555556,3,1,0,0,0.0,34,0.739,0,0.0,0,0,0,5,0.109,0,2,55,0,0.0,0,0,0,0,0,0,0
27,20,0,0.666666667,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1509,8359,1,100.0,0,0,17,217,0,16,1
22,16,0,0.666666667,2,2,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,8,41,1,0.0,0,0,0,0,0,0,0
167,15,0,0.636363636,3,1,0,0,0.0,128,0.766,15,0.09,3,1,0,12,0.096,1,10,51824,1,0.0,1,0,2,2,0,2,0
28,20,0,0.533333333,4,1,0,0,0.0,16,0.571,2,0.071,0,0,0,3,0.107,0,13,95,1,0.0,0,0,0,1,0,1,0
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,5589,22382,1,100.0,0,0,11,0,0,5,1
36,28,0,0.44,2,2,0,0,0.0,25,0.694,0,0.0,0,0,0,3,0.083,1,2,107,0,0.0,0,0,0,0,0,0,0
38,31,0,0.625,2,1,0,0,0.0,24,0.632,0,0.0,0,0,0,2,0.053,1,818,571,1,0.0,1,1,22,127,0,0,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1069,9381,1,100.0,0,1,24,68,7,74,1
26,19,0,0.583333333,2,3,0,0,0.0,11,0.423,0,0.0,0,0,0,3,0.115,1,337,2962,1,0.0,0,0,13,20,0,13,1
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,787,8047,1,100.0,1,1,8,49,0,51,1
22,15,0,1.0,3,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,15,155,1,100.0,0,0,0,0,0,0,0
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,2423,8121,1,100.0,0,1,62,146,1,161,1
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,3890,15383,1,100.0,1,1,14,111,0,38,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1123,703,1,100.0,1,1,22,30,15,66,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2960,2820,1,100.0,1,1,16,103,1,119,1
27,20,0,0.75,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1341,830,1,0.0,1,1,21,9,5,17,1
35,29,0,1.0,3,1,0,0,0.0,23,0.657,0,0.0,0,0,0,1,0.029,0,3,93,1,0.0,0,0,0,0,0,0,0
28,21,0,1.0,4,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,242,655,1,100.0,0,0,7,17,1,11,1
32,25,0,1.0,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1573,1334,1,100.0,1,0,15,292,3,26,1
20,13,0,1.0,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,913,377,1,100.0,1,0,22,61,1,7,1
42,34,0,0.6,3,1,0,0,0.0,32,0.762,0,0.0,0,0,0,3,0.071,0,2,51,0,0.0,0,0,0,0,0,0,0
25,18,0,1.0,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1050,868,1,100.0,0,0,8,59,0,16,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,10542,1466,1,100.0,0,0,52,129,6,58,1
24,18,0,1.0,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,15,155,1,100.0,0,0,0,0,0,0,0
27,20,0,1.0,2,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,6681,5680,1,100.0,0,0,17,210,0,13,1
26,19,0,1.0,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,1514,9381,1,100.0,0,1,29,141,18,211,1
72,40,0,0.34375,3,6,0,0,0.0,49,0.681,1,0.014,0,0,0,10,0.139,1,9,80,1,0.0,0,0,0,0,0,0,0
34,25,0,0.80952381,3,1,0,0,0.0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,19533,1,0.0,1,0,9,1,0,4,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,335,263,1,0.0,1,1,6,2,0,24,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,801,3354,1,100.0,1,0,28,67,0,78,1
34,18,0,1.0,3,1,0,0,0.0,14,0.412,10,0.294,0,0,0,3,0.088,0,124,111,0,0.0,0,0,0,0,0,0,0
60,11,0,1.0,2,0,0,0,0.0,45,0.75,0,0.0,0,0,0,7,0.117,1,581,728,1,0.0,1,0,1,0,1,1,0
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,898,6353,1,100.0,0,0,3,9,0,24,1
53,45,0,0.43902439,3,1,0,0,0.0,30,0.566,9,0.17,0,0,0,6,0.113,1,108,8125,1,0.0,0,0,0,0,0,3,0
32,15,0,1.0,3,1,0,0,0.0,17,0.531,0,0.0,0,0,0,3,0.094,1,11,85,1,100.0,0,0,0,0,0,0,0
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1866,4501,1,100.0,1,1,30,69,0,76,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2389,20028,1,100.0,1,1,11,74,0,56,1
20,13,0,1.0,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,645,9419,1,100.0,1,1,14,19,1,37,1
22,15,0,1.0,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,5396,1617,1,100.0,1,0,12,272,0,52,1
22,15,0,0.75,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,644,1100,1,0.0,1,0,6,48,0,49,1
19,12,0,1.0,3,1,0,0,0.0,4,0.211,2,0.105,0,0,0,1,0.053,1,628,7018,1,100.0,0,0,10,101,0,45,1
21,14,0,1.0,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,2099,18864,1,100.0,0,1,61,160,14,166,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,498,344,1,100.0,0,0,5,3,1,12,1
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,282,1072,1,100.0,0,0,4,10,0,32,1
17,10,0,1.0,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,702,9381,1,100.0,1,1,11,70,1,71,1
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,2702,28302,1,100.0,1,1,23,577,1,512,1
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,847,9381,1,100.0,0,1,13,61,2,86,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,5205,46768,1,100.0,0,1,25,313,5,324,1
30,23,0,1.0,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,2230,10617,1,0.0,1,0,24,49,0,65,1
50,28,0,0.75,3,1,0,0,0.0,25,0.5,12,0.24,0,0,0,5,0.1,1,662,1005,1,0.0,1,0,2,0,0,8,0
40,33,0,1.0,3,1,0,0,0.0,27,0.675,0,0.0,0,0,0,1,0.025,1,652,3365,1,100.0,1,1,23,37,0,41,1
23,16,0,0.666666667,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,733,3134,1,0.0,1,0,22,68,0,47,1
29,21,0,0.470588235,3,1,0,0,0.0,13,0.448,5,0.172,0,0,0,3,0.103,1,9,86,0,0.0,0,0,0,0,0,0,0
79,7,0,1.0,2,0,0,0,0.0,59,0.747,9,0.114,0,0,0,3,0.038,1,9,88,1,98.50746269,0,0,0,0,0,0,0
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,166,810,1,100.0,1,0,7,14,0,7,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,656,9381,1,100.0,0,1,10,80,0,87,1
88,15,0,0.666666667,2,1,0,0,0.0,73,0.83,3,0.034,0,0,0,4,0.045,1,9,96,1,0.0,0,0,0,0,0,0,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,168,794,1,100.0,0,0,3,0,0,8,1
22,16,0,0.555555556,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,2,30,0,0.0,0,0,0,0,0,0,0
34,27,0,1.0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,382,9381,1,100.0,0,1,9,44,0,45,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,3592,498,1,100.0,0,0,4,438,1,339,1
34,27,0,1.0,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,908,3954,1,100.0,0,0,13,85,1,75,1
41,33,0,0.482758621,3,1,0,0,0.0,25,0.61,3,0.073,0,0,0,6,0.146,0,2,50,0,0.0,0,0,0,0,0,0,0
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,361,2102,1,100.0,0,1,5,75,0,48,1
33,18,0,1.0,3,0,0,0,0.0,22,0.667,1,0.03,0,0,0,2,0.061,1,123,785,1,100.0,0,0,0,0,0,5,0
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1827,4360,1,100.0,0,0,33,66,1,69,1
27,20,0,0.769230769,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1146,8053,1,0.0,0,0,15,25,0,11,1
27,20,0,0.666666667,3,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1121,1118,1,0.0,1,0,11,41,0,13,1
27,20,0,0.769230769,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,636,904,1,0.0,1,0,5,83,0,19,1
24,8,0,1.0,2,0,0,0,0.0,12,0.5,2,0.083,0,0,0,2,0.083,1,4,106,0,0.0,0,0,0,0,0,1,0
36,29,0,0.523809524,3,1,0,0,0.0,22,0.611,0,0.0,0,0,0,2,0.056,1,1513,5075,1,100.0,1,1,12,35,2,17,1
24,17,0,1.0,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,863,393,1,100.0,0,0,16,22,2,12,1
26,19,0,0.833333333,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1865,1820,1,0.0,1,0,22,81,0,83,1
26,18,0,0.714285714,3,1,0,0,0.0,13,0.5,2,0.077,0,0,0,3,0.115,1,108,8125,1,0.0,0,0,0,0,0,3,0
23,16,0,0.666666667,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,2109,16608,1,0.0,0,0,16,287,0,53,1
24,17,0,0.555555556,3,1,0,0,0.0,10,0.417,1,0.042,0,0,0,1,0.042,1,1598,8047,1,100.0,0,1,23,246,0,262,1
27,20,0,1.0,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1673,1292,1,100.0,1,0,25,71,0,76,1
40,32,0,0.5,3,1,0,0,0.0,25,0.625,3,0.075,0,0,0,4,0.1,1,450,256,1,0.0,1,0,1,0,0,0,0
50,41,0,0.351351351,3,2,0,0,0.0,22,0.44,14,0.28,0,0,0,6,0.12,1,90,394,1,0.0,0,1,0,2,0,2,0
27,18,0,0.785714286,3,1,0,0,0.0,13,0.481,3,0.111,0,0,0,3,0.111,1,58,3018,1,0.0,0,0,1,2,0,0,0
26,5,0,1.0,2,0,0,0,0.0,17,0.654,0,0.0,0,0,0,2,0.077,0,2,268,0,0.0,0,0,0,0,0,0,0
29,22,0,1.0,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1436,9381,1,100.0,0,1,28,251,0,252,1
26,19,0,1.0,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,2121,9381,1,100.0,1,1,41,65,2,88,1
27,20,0,0.666666667,3,1,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,945,18511,1,100.0,0,1,8,150,0,154,1
35,28,0,1.0,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,1582,3227,1,100.0,0,0,39,106,1,109,1
69,37,0,0.28125,4,2,0,0,0.0,50,0.725,1,0.014,0,0,0,10,0.145,1,330,6816,1,0.0,0,0,2,1,0,3,0
24,17,0,0.7,2,2,0,0,0.0,10,0.417,0,0.0,0,0,0,2,0.083,1,8172,88826,1,0.0,1,1,33,280,0,292,1
41,27,0,1.0,3,0,0,0,0.0,31,0.756,0,0.0,0,0,0,3,0.073,0,111,14332,1,100.0,1,0,0,0,0,2,0
29,22,0,0.8,2,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,2231,4090,1,0.0,0,1,24,162,9,172,1
23,16,0,1.0,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,673,9381,1,100.0,1,1,23,126,9,129,1
211,52,0,0.363636364,3,3,0,0,0.0,144,0.682,25,0.118,5,2,0,24,0.147,0,474,780,1,0.0,0,0,1,0,0,0,0
46,37,0,0.666666667,3,1,0,0,0.0,29,0.63,6,0.13,0,0,0,3,0.065,1,108,8125,1,0.0,0,0,0,0,0,3,0
34,27,0,0.52173913,3,1,0,0,0.0,22,0.647,2,0.059,0,0,0,3,0.088,0,261,167,1,0.0,1,0,0,3,0,3,0
28,21,0,1.0,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,922,1768,1,100.0,1,0,8,68,5,18,1
16,10,0,1.0,2,1,0,0,0.0,4,0.25,0,0.0,0,0,0,1,0.062,0,86,109,1,66.66666667,0,0,0,0,0,0,0
38,29,0,0.68,3,1,0,0,0.0,20,0.526,6,0.158,0,0,0,4,0.105,1,271,19975,1,0.0,1,0,9,1,0,4,0
47,39,0,0.457142857,3,1,0,0,0.0,31,0.66,4,0.085,0,0,0,4,0.085,1,15,94,1,0.0,0,0,0,0,0,0,0
20,9,0,1.0,3,0,0,0,0.0,10,0.5,0,0.0,0,0,0,2,0.1,1,35,126,1,100.0,0,1,1,0,0,0,0
25,18,0,1.0,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,897,745,1,100.0,0,0,1,14,2,18,1
23,6,0,1.0,2,0,0,0,0.0,12,0.522,1,0.043,0,0,0,2,0.087,1,9,42,1,100.0,0,0,0,0,0,0,0
21,15,0,1.0,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,20,209,1,100.0,0,0,0,0,0,0,0
21,14,0,0.571428571,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,1805,9225,1,0.0,1,0,28,131,7,107,1
20,14,0,1.0,6,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,9,50,1,100.0,0,0,0,0,0,0,0
19,12,0,1.0,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,2884,9381,1,100.0,0,1,44,238,1,224,1
